file,filename,siteid,uploaddirectory,contenttype,containerid,oipmroot:issuerNumber,oipmroot:issuerName,damsasp:extDocSource
DEF00116_9207_Waters Mortgage.pdf,DEF00116_9207_Waters Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9207,Waters Mortgage,Other
DEF00117_9225_US Mortgage.pdf,DEF00117_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00118_9225_US Mortgage.pdf,DEF00118_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00119_9225_US Mortgage.pdf,DEF00119_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00120_9225_US Mortgage.pdf,DEF00120_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00121_9225_US Mortgage.pdf,DEF00121_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00122_9225_US Mortgage.pdf,DEF00122_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00123_9225_US Mortgage.pdf,DEF00123_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00124_9225_US Mortgage.pdf,DEF00124_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00125_9225_US Mortgage.pdf,DEF00125_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00126_9225_US Mortgage.pdf,DEF00126_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00127_9225_US Mortgage.pdf,DEF00127_9225_US Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,US Mortgage,Other
DEF00134_9225_Radius Capital Corp.pdf,DEF00134_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00135_9225_Radius Capital Corp.pdf,DEF00135_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00136_9225_Radius Capital Corp.pdf,DEF00136_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00137_9225_Radius Capital Corp.pdf,DEF00137_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00138_9225_Radius Capital Corp.pdf,DEF00138_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00139_9225_Radius Capital Corp.pdf,DEF00139_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
DEF00140_9225_Radius Capital Corp.pdf,DEF00140_9225_Radius Capital Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9225,Radius Capital Corp,Other
