"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
960170,"GMD020189.pdf","GMD020189.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_Jan  15, 1997 97-04","MISC","","","MLTF","","","","GMD020189","1"
670008,"GMD020188.pdf","GMD020188.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_Jan 14, 1997 97-03 P","MISC","","","MLTF","","","","GMD020188","1"
1238712,"GMD020179.pdf","GMD020179.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_Audit Guide 1988","MISC","","","MLTF","","","","GMD020179","1"
2872746,"GMD020190.pdf","GMD020190.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_August 12, 1997 97-3","MISC","","","MLTF","","","","GMD020190","1"
28002,"GMD018445.pdf","GMD018445.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_December 30, 1985 Al","MISC","","","MLTF","","","","GMD018445","1"
93573,"GMD018705.pdf","GMD018705.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_DRG Monthly Reports","MISC","","","MLTF","","","","GMD018705","1"
63150,"GMD018360.pdf","GMD018360.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_October 10, 1995  95","MISC","","","MLTF","","","","GMD018360","1"
675307,"GMD020187.pdf","GMD020187.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_Jan 21, 1997 97-06 R","MISC","","","MLTF","","","","GMD020187","1"
135045,"GMD018710.pdf","GMD018710.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_01-26 Securities Del","MISC","","","MLTF","","","","GMD018710","1"
90237,"GMD018584.pdf","GMD018584.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_March 24, 1987 Intro","MISC","","","MLTF","","","","GMD018584","1"
191400,"GMD018711.pdf","GMD018711.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_00-11 Borrower  s Si","MISC","","","MLTF","","","","GMD018711","1"
113241,"GMD018589.pdf","GMD018589.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_October 3, 1983 All","MISC","","","MLTF","","","","GMD018589","1"
90236,"GMD018592.pdf","GMD018592.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_September 3, 1980 Al","MISC","","","MLTF","","","","GMD018592","1"
1784671,"GMD020181.pdf","GMD020181.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_12 19 88 York Associ","MISC","","","MLTF","","","","GMD020181","1"
188347,"GMD018713.pdf","GMD018713.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_90-8 August 8","MISC","","","MLTF","","","","GMD018713","1"
284708,"GMD018712.pdf","GMD018712.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_92-10 June 3, 1992 F","MISC","","","MLTF","","","","GMD018712","1"
139704,"GMD018719.pdf","GMD018719.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_95-28 November 27, 1","MISC","","","MLTF","","","","GMD018719","1"
51150,"GMD018386.pdf","GMD018386.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_94-9 June 3, 1994 Pr","MISC","","","MLTF","","","","GMD018386","1"
506177,"GMD020191.pdf","GMD020191.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_99-02  Forbearance a","MISC","","","MLTF","","","","GMD020191","1"
38293,"GMD018482.pdf","GMD018482.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_August 21, 1980 All","MISC","","","MLTF","","","","GMD018482","1"
161788,"GMD018735.pdf","GMD018735.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_December 18, 1985 Al","MISC","","","MLTF","","","","GMD018735","1"
487732,"GMD020186.pdf","GMD020186.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_Feb 3, 1997 97-05 Fo","MISC","","","MLTF","","","","GMD020186","1"
980621,"GMD020182.pdf","GMD020182.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020182","1"
29509,"GMD018433.pdf","GMD018433.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_March 5, 1987","MISC","","","MLTF","","","","GMD018433","1"
157358,"GMD018726.pdf","GMD018726.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_November 16, 1988","MISC","","","MLTF","","","","GMD018726","1"
173825,"GMD018717.pdf","GMD018717.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_October 20, 1995  95","MISC","","","MLTF","","","","GMD018717","1"
31279,"GMD018461.pdf","GMD018461.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_September 6, 1983 Al","MISC","","","MLTF","","","","GMD018461","1"
441568,"GMD020173.pdf","GMD020173.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_00-12 Expansion of G","MISC","","","MLTF","","","","GMD020173","1"
87419,"GMD018567.pdf","GMD018567.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_01-27 Settlement of","MISC","","","MLTF","","","","GMD018567","1"
2397216,"GMD020193.pdf","GMD020193.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_94-6 April 4, 1994 A","MISC","","","MLTF","","","","GMD020193","1"
490390,"GMD020192.pdf","GMD020192.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_95-25 November 13, 1","MISC","","","MLTF","","","","GMD020192","1"
74999,"GMD018374.pdf","GMD018374.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_92-9 May 13","MISC","","","MLTF","","","","GMD018374","1"
507109,"GMD020194.pdf","GMD020194.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_August 11, 1997 97-2","MISC","","","MLTF","","","","GMD020194","1"
78660,"GMD018385.pdf","GMD018385.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_94-10 July 11, 1994","MISC","","","MLTF","","","","GMD018385","1"
127055,"GMD018718.pdf","GMD018718.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_95-29 December 11, 1","MISC","","","MLTF","","","","GMD018718","1"
140164,"GMD018615.pdf","GMD018615.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_99-03 Settlement Dat","MISC","","","MLTF","","","","GMD018615","1"
2317121,"GMD020180.pdf","GMD020180.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_Area Offices - Table","MISC","","","MLTF","","","","GMD020180","1"
103819,"GMD018481.pdf","GMD018481.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_Julu 3, 1980 All Par","MISC","","","MLTF","","","","GMD018481","1"
947952,"GMD020172.pdf","GMD020172.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020172","1"
200938,"GMD018734.pdf","GMD018734.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_November 25, 1985 Su","MISC","","","MLTF","","","","GMD018734","1"
205351,"GMD018738.pdf","GMD018738.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_Feb 13, 1997 97-08 A","MISC","","","MLTF","","","","GMD018738","1"
163880,"GMD018570.pdf","GMD018570.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_00-13 Submission of","MISC","","","MLTF","","","","GMD018570","1"
607121,"GMD020135.pdf","GMD020135.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_July 24, 1990","MISC","","","MLTF","","","","GMD020135","1"
1451139,"GMD020131.pdf","GMD020131.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_92-8 May 14","MISC","","","MLTF","","","","GMD020131","1"
263668,"GMD018725.pdf","GMD018725.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_October 19, 1988 ACH","MISC","","","MLTF","","","","GMD018725","1"
228542,"GMD018716.pdf","GMD018716.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_October 20, 1995  95","MISC","","","MLTF","","","","GMD018716","1"
64701,"GMD018432.pdf","GMD018432.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_Pooling of Fully-Ins","MISC","","","MLTF","","","","GMD018432","1"
106798,"GMD018588.pdf","GMD018588.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_September 1, 1983 Al","MISC","","","MLTF","","","","GMD018588","1"
434157,"GMD018715.pdf","GMD018715.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_01-28 Forbearance an","MISC","","","MLTF","","","","GMD018715","1"
37791,"GMD018384.pdf","GMD018384.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_94-11 July 22, 1994","MISC","","","MLTF","","","","GMD018384","1"
119730,"GMD018614.pdf","GMD018614.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_99-04 Mandatory EDI","MISC","","","MLTF","","","","GMD018614","1"
83253,"GMD018480.pdf","GMD018480.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_April 11, 1980 All P","MISC","","","MLTF","","","","GMD018480","1"
82413,"GMD018460.pdf","GMD018460.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_August 24, 1983 All","MISC","","","MLTF","","","","GMD018460","1"
18545052,"GMD020137.pdf","GMD020137.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_Bill Record Status","MISC","","","MLTF","","","","GMD020137","1"
2409415,"GMD020171.pdf","GMD020171.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020171","1"
33795,"GMD018496.pdf","GMD018496.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_Feb 4, 1997 97-07 Cl","MISC","","","MLTF","","","","GMD018496","1"
2700491,"GMD020134.pdf","GMD020134.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_July 10, 1990","MISC","","","MLTF","","","","GMD020134","1"
115606,"GMD018728.pdf","GMD018728.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_March 3, 1987 Announ","MISC","","","MLTF","","","","GMD018728","1"
152587,"GMD018733.pdf","GMD018733.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_November 12, 1985 Al","MISC","","","MLTF","","","","GMD018733","1"
281548,"GMD018724.pdf","GMD018724.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_September 28, 1988 C","MISC","","","MLTF","","","","GMD018724","1"
482641,"GMD020132.pdf","GMD020132.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_94-12 July 27, 1994","MISC","","","MLTF","","","","GMD020132","1"
47150,"GMD018352.pdf","GMD018352.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_00-14 Elimination of","MISC","","","MLTF","","","","GMD018352","1"
511583,"GMD020129.pdf","GMD020129.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_01-29 Increase in Al","MISC","","","MLTF","","","","GMD020129","1"
95045,"GMD018373.pdf","GMD018373.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_92-7 May 6","MISC","","","MLTF","","","","GMD018373","1"
686387,"GMD020199.pdf","GMD020199.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_June 22, 1995  95-14","MISC","","","MLTF","","","","GMD020199","1"
426134,"GMD020203.pdf","GMD020203.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_92-20 September 10","MISC","","","MLTF","","","","GMD020203","1"
491966,"GMD020205.pdf","GMD020205.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_98-30 FORBEARANCE AN","MISC","","","MLTF","","","","GMD020205","1"
691925,"GMD020207.pdf","GMD020207.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_92-22 October 5","MISC","","","MLTF","","","","GMD020207","1"
2279946,"GMD020206.pdf","GMD020206.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_June 15, 1995  95-12","MISC","","","MLTF","","","","GMD020206","1"
910868,"GMD020208.pdf","GMD020208.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_May 17, 1989 PTC Hot","MISC","","","MLTF","","","","GMD020208","1"
864226,"GMD020201.pdf","GMD020201.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_95-32 December 11, 1","MISC","","","MLTF","","","","GMD020201","1"
587424,"GMD020210.pdf","GMD020210.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_August 24, 1981","MISC","","","MLTF","","","","GMD020210","1"
563544,"GMD020215.pdf","GMD020215.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","011_01-11 Guide Change t","MISC","","","MLTF","","","","GMD020215","1"
1325919,"GMD020219.pdf","GMD020219.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_Audit Guide 1981","MISC","","","MLTF","","","","GMD020219","1"
1308662,"GMD020214.pdf","GMD020214.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_02 06 89 York Associ","MISC","","","MLTF","","","","GMD020214","1"
349955,"GMD020217.pdf","GMD020217.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","011_91-10 July 19","MISC","","","MLTF","","","","GMD020217","1"
4724709,"GMD020216.pdf","GMD020216.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","011_96-5 March 19, 1996","MISC","","","MLTF","","","","GMD020216","1"
705674,"GMD020218.pdf","GMD020218.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","011_August 7, 1987 All P","MISC","","","MLTF","","","","GMD020218","1"
470449,"GMD020202.pdf","GMD020202.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_92-19 September 9","MISC","","","MLTF","","","","GMD020202","1"
1478945,"GMD020224.pdf","GMD020224.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020224","1"
704891,"GMD020223.pdf","GMD020223.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020223","1"
451648,"GMD020213.pdf","GMD020213.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_12 27 88 York Associ","MISC","","","MLTF","","","","GMD020213","1"
833443,"GMD020222.pdf","GMD020222.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020222","1"
962949,"GMD020197.pdf","GMD020197.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_July 10, 1995  95-17","MISC","","","MLTF","","","","GMD020197","1"
12705755,"GMD020225.pdf","GMD020225.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_98-28  REVISED GINNI","MISC","","","MLTF","","","","GMD020225","1"
2240155,"GMD020221.pdf","GMD020221.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020221","1"
529885,"GMD020211.pdf","GMD020211.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_12 09 88York Associa","MISC","","","MLTF","","","","GMD020211","1"
1526935,"GMD020198.pdf","GMD020198.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_July 7, 1995 95-16 G","MISC","","","MLTF","","","","GMD020198","1"
364156,"GMD020200.pdf","GMD020200.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_96-1 January 2, 1996","MISC","","","MLTF","","","","GMD020200","1"
4949215,"GMD020226.pdf","GMD020226.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_96-6 April 1, 1996 P","MISC","","","MLTF","","","","GMD020226","1"
1155049,"GMD020204.pdf","GMD020204.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_90-1 October 1","MISC","","","MLTF","","","","GMD020204","1"
5951045,"GMD020209.pdf","GMD020209.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_January 20, 1984","MISC","","","MLTF","","","","GMD020209","1"
4165362,"GMD020227.pdf","GMD020227.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_92-24 October 21","MISC","","","MLTF","","","","GMD020227","1"
408454,"GMD020228.pdf","GMD020228.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_93-15 August 9","MISC","","","MLTF","","","","GMD020228","1"
2878439,"GMD020229.pdf","GMD020229.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_02 07 89 York Associ","MISC","","","MLTF","","","","GMD020229","1"
531210,"GMD020195.pdf","GMD020195.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_01-20 Settlement of","MISC","","","MLTF","","","","GMD020195","1"
3800642,"GMD020212.pdf","GMD020212.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_Issuer s Monthly Rem","MISC","","","MLTF","","","","GMD020212","1"
2006706,"GMD020230.pdf","GMD020230.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020230","1"
25253,"GMD018412.pdf","GMD018412.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_August 30, 1988 Anno","MISC","","","MLTF","","","","GMD018412","1"
528219,"GMD020196.pdf","GMD020196.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_August 16, 1995  95-","MISC","","","MLTF","","","","GMD020196","1"
1199841,"GMD020220.pdf","GMD020220.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020220","1"
2723650,"GMD020232.pdf","GMD020232.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_Multi-family Claims","MISC","","","MLTF","","","","GMD020232","1"
46615,"GMD018459.pdf","GMD018459.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_August 11, 1983 All","MISC","","","MLTF","","","","GMD018459","1"
708840,"GMD020234.pdf","GMD020234.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","009_May 5, 1995  95-9 Ev","MISC","","","MLTF","","","","GMD020234","1"
5076791,"GMD020231.pdf","GMD020231.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_Multi-family Claims","MISC","","","MLTF","","","","GMD020231","1"
531267,"GMD020237.pdf","GMD020237.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","012_Multi-family Claims","MISC","","","MLTF","","","","GMD020237","1"
501567,"GMD020239.pdf","GMD020239.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","010_Multi-family Claims","MISC","","","MLTF","","","","GMD020239","1"
878153,"GMD020238.pdf","GMD020238.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","011_Multi-family Claims","MISC","","","MLTF","","","","GMD020238","1"
720981,"GMD020235.pdf","GMD020235.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_Multi-family Claims","MISC","","","MLTF","","","","GMD020235","1"
481133,"GMD020241.pdf","GMD020241.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_97-01 Jan  6, 1997 F","MISC","","","MLTF","","","","GMD020241","1"
859737,"GMD020236.pdf","GMD020236.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_Multi-family Claims","MISC","","","MLTF","","","","GMD020236","1"
325322,"GMD020233.pdf","GMD020233.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_Multi-family Claims","MISC","","","MLTF","","","","GMD020233","1"
585463,"GMD020170.pdf","GMD020170.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020170","1"
54584,"GMD018431.pdf","GMD018431.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_February 25, 1987","MISC","","","MLTF","","","","GMD018431","1"
1538731,"GMD020240.pdf","GMD020240.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_Jan 7, 1997 97-02 Tr","MISC","","","MLTF","","","","GMD020240","1"
2338399,"GMD020133.pdf","GMD020133.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_June 20, 1990","MISC","","","MLTF","","","","GMD020133","1"
45439,"GMD018479.pdf","GMD018479.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","026_March 10, 1980 All P","MISC","","","MLTF","","","","GMD018479","1"
12123015,"GMD020242.pdf","GMD020242.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","009_November 7, 1996 96-","MISC","","","MLTF","","","","GMD020242","1"
